;Unnamed: 0;name;seller;seller_link;freq_bought;freq_bought_link;link_to_all_reviews;other display features;display resolution;wireless type;product dimensions;battery cell type;display size;scanner resolution;manufacturer;date first available;domestic shipping;gps;department;item dimensions  lxwxh;part number;manufacturer part number;battery power rating;os;item weight;gpu;operating system;color;rear webcam resolution;item package quantity;computer memory type;phone standy time (with data);screen resolution;ASIN;additional features;included components;ram;flash memory size;ringtones;rating;processor count;international shipping;is discontinued by manufacturer;standing screen display size;memory speed;device interface - primary;display technology;audio jack;brand;processor brand;package dimensions;colour;batteries;item model number;wireless communication technologies;size;language;warranty description;max screen resolution;average battery life (in hours);connectivity technologies;voltage;other camera features;series;power source;phone talk time;best sellers rank;graphics coprocessor;form factor
218;218;Samsung Galaxy A71 SM-A715F/DS 4G LTE 128GB + 6GB Ram Octa Core (LTE USA Latin Caribbean Euro) w/Four Cameras (64+12+5+5mp) Android (Black);OMEGA DISTRIBUTION USA;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A25SG7EATCL8K6&isAmazonFulfilled=1;GESMA Screen Protector Compatible with Samsung Galaxy A71 4G/5G, [3 Screen Protector+2 Camera…;https://www.amazon.com/GESMA-Samsung-Galaxy-A71-Compatible/dp/B085Y2P48H/ref=pd_bxgy_2/133-1322616-8453049?_encoding=UTF8&pd_rd_i=B085Y2P48H&pd_rd_r=28fd6bd5-3643-445f-a422-ae2e3612b3be&pd_rd_w=Iht0y&pd_rd_wg=lEFpX&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=TPEH9W9P17YDYA49ZA9P&psc=1&refRID=TPEH9W9P17YDYA49ZA9P;https://www.amazon.com//Samsung-SM-A715F-Caribbean-Cameras-Android/product-reviews/B084GBC1KH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6.44 x 2.99 x 0.3 inches;;;;Samsung;February 3, 2020;;GLONASS;;;;;;Android;3.52 ounces;;;;;;;;;B084GBC1KH;LTE USA LATIN CARRIBEAN;;6 GB;;;4.5;;;;;;;Super AMOLED;;;;;Prism Crush Black;1 Lithium Polymer batteries required. (included);SM-A715FZKUPHN;Cellular, Bluetooth, Wi-Fi;;;;;;Bluetooth, Wi-Fi;;Rear, Front;;;;#5,499 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #61 in Unlocked Cell Phones;;Smartphone
219;219;Indigi 7-inch TabletPC & Phone 4G LTE Smartphone WiFi GSM Unlocked AT&T T-Mobile (Black);indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;;Wireless;;;;;;;indigi;August 29, 2015;;;;;;;;Android 4.4;7 ounces;;;;;;;;;B014LVGYZS;Dual-sim, Bluetooth-enabled, Dual-camera, Dual-core-processor, Smartphone;;;;;0.0;;;No;;;Touchscreen;LCD;3.5 mm;;;;Black;;PB-A76s-3G-BK-CP04;Bluetooth, WiFi;;;;;;Bluetooth, Wi-Fi;;;;;;#280,185 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #4,286 in Unlocked Cell Phones;;Smartphone
220;220;"LG V60 ThinQ 5G LM-V600AM 128GB GSM Unlocked 6.8"" P-OLED DisplayTriple 64MP+13MP+0.3MP Camera Phone Classy Blue";Phones2Cell;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AD1DYN77ROHHZ&isAmazonFulfilled=1;;;https://www.amazon.com//LG-LM-V600AM-Unlocked-P-OLED-DisplayTriple/product-reviews/B08HBXM4RM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6.67 x 3.06 x 0.35 inches;;;;LG;November 25, 2020;;;;;;;;Android;14.9 ounces;;;;;;;;;B08HBXM4RM;;USB Charging Cable, USB Charging Block;;;;4.1;;;;;;;OLED;;;;;Classy Blue;1 Lithium Polymer batteries required. (included);LM-V600AM;Cellular, NFC;;;;;;NFC;;Rear;;;;#7,586 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #88 in Unlocked Cell Phones;;
221;221;LG Aristo MS210 | 16GB, 1.5GB RAM | 4G LTE | 13MP camera W/Flash | Android OS 7.0 Nougat | Silver | - GSM Unlocked (Not compatible on metroPCS);Energy Electronics;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1FOHY84DQ48&isAmazonFulfilled=1;;;https://www.amazon.com//LG-Aristo-M210-T-Mobile-Clean/product-reviews/B06Y27FDHW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;720 x 1280 pixels;;5.7 x 0.32 x 2.84 inches;;;720p;LG;January 23, 2017;;;;;;;;Android 7.0;0.023 ounces;Adreno 308;;;;;;;;B06Y27FDHW;Android Nougat 7.0 Operating System;;1.5 GB;;;4.1;;;No;;;;IPS LCD;;;;;Silver;1 Lithium ion batteries required. (included);MS210;4G LTE;;;;;;Bluetooth, Wi-Fi, NFC;;13MP Read Camera, 5MP Front Camera;;;17 Hours;#25,754 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #326 in Unlocked Cell Phones;;Smartphone
222;222;Alcatel Tetra 4G LTE Unlocked 5041C 5 inch 16GB Usa Latin & Caribbean Bands Android Oreo 8.1;Tech Vibes;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1OFNH7X27CXTU&isAmazonFulfilled=1;Eaglecell - Alcatel Tetra /5041C - Hybrid Armor Case w/Stand/Belt Clip Holster + Tempered Glass…;https://www.amazon.com/Eaglecell-Alcatel-Holster-Tempered-Protector/dp/B07GZCC31K/ref=pd_bxgy_2/145-0693883-9766335?_encoding=UTF8&pd_rd_i=B07GZCC31K&pd_rd_r=0d5e45ff-abdc-4fd5-a77e-7c90de99679e&pd_rd_w=CbCdB&pd_rd_wg=uVzop&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=8DPVNKFREBJAF3PN5KED&psc=1&refRID=8DPVNKFREBJAF3PN5KED;https://www.amazon.com//Alcatel-Unlocked-5041C-Caribbean-Android/product-reviews/B07JZSKYXP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;5.7 x 0.38 x 2.18 inches;;;;Alcatel;10M 3, 2018;;;;;;;;Android;5.4 ounces;;;;;;;15.9 hours;;B07JZSKYXP;Dual Camera, TouchScreen, Android Oreo 8.1;;;;;4.0;;;No;;;;;;;;;BLACK;1 Lithium Polymer batteries required. (included);5041C;Cellular;;;;;;USB;;Rear;;;12.8 Hours;#73,380 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #988 in Unlocked Cell Phones;;Smartphone
223;223;"RCA Q2 Android 9.0 Pie, 5.0"" HD, 4G LTE, 16GB, 8MP 5MP Dual Camera, Dual Sim, Unlocked Smartphone (Black)";rcamobile;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2LFGKZNM31883&isAmazonFulfilled=1;Unlocked Smartphones, Ulefone Note 8 (2020) Android 10, Dual Sim Unlocked Cell Phones, Dual Rear…;https://www.amazon.com/Unlocked-Smartphones-Ulefone-Waterdrop-Full-Screen/dp/B08DG27BTG/ref=pd_bxgy_2/140-8835198-3482461?_encoding=UTF8&pd_rd_i=B08DG27BTG&pd_rd_r=9092d2ce-16bb-4227-af06-139fd905b669&pd_rd_w=d0SS6&pd_rd_wg=MHqnj&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=XQER5Y6W78XFY2QS1TZC&psc=1&refRID=XQER5Y6W78XFY2QS1TZC;https://www.amazon.com//RCA-Unlocked-Smartphone-Android-Black/product-reviews/B07KS366GB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;RCA;November 21, 2018;;;;;;;;Android;3.52 ounces;;;;;;;;;B07KS366GB;;;;;;3.4;;;No;;;;;;;;6.7 x 3.7 x 2 inches;Black;1 Lithium ion batteries required. (included);;;;;;;;;;Front;;;;#28,983 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #372 in Unlocked Cell Phones;;Smartphone
224;224;Unlocked Cell Phones, s10pro 3G (WCDMA:850/2100MHZ) Android Smartphone, 6.26inch IPS Full-Screen, 3G Dual SIM,2GB RAM 16GB ROM, Android 7.0 MTK6580 Quad Core,3800mAh(Purple);Shenzhencity  Aidier Technology Co Ltd;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2OW4UYC5L8YL0&isAmazonFulfilled=1;;;https://www.amazon.com//Unlocked-Cell-Phones-s10pro-WCDMA/product-reviews/B07SZSWPQ1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;4.72 x 3.94 x 0.04 inches;;;;attila;June 16, 2019;;;;;;;;Android;7.7 ounces;;;;;;;;;B07SZSWPQ1;FM Transmitter;;;;;2.9;;;No;;;Touchscreen;LCD;3.5 mm;;;;Purple;;s10pro;Cellular, Bluetooth;;;;;;Bluetooth;;Rear, Front;;;;#66,329 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #908 in Unlocked Cell Phones;;Smartphone
225;225;"Realme 6 Pro (128GB, 6GB) 6.6"" 90Hz Display, 30W Fast Charge, Snapdragon 720G, GSM Unlocked Global 4G LTE (T-Mobile, AT&T, Metro) International Model RMX2063 (128GB SD Bundle, Lightning Blue)";OMEGA DISTRIBUTION USA;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A25SG7EATCL8K6&isAmazonFulfilled=1;;;https://www.amazon.com//Snapdragon-Unlocked-International-RMX2063-Lightning/product-reviews/B086PCYZ5M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6 x 4 x 4 inches;;;;Realme;June 23, 2020;;;;;;;;Android 10.0;14.9 ounces;;;;;;;;;B086PCYZ5M;;;8 GB;;;4.3;;;;;;Buttons;;;;;;Lightning Blue;1 Lithium Polymer batteries required. (included);;Cellular;;;;;;;;Rear, Front;;;;#52,868 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #713 in Unlocked Cell Phones;;Smartphone
226;226;LG STYLO 5+ 32 GB – LMQ720AM For AT&T – Aurora Black (Renewed);Deal Zone Inc;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1WUKILWGRB5LU&isAmazonFulfilled=1;;;https://www.amazon.com//LG-STYLO-32-GB-LMQ720AM/product-reviews/B084KN2R2P/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6 x 4 x 2 inches;;;1080 x 2160;LG;February 6, 2020;;;;;;;;Android;6.3 ounces;;;;;;;;;B084KN2R2P;;USB Charging Cable, USB Charging Block;;;;4.1;;;;;;Touchscreen with Stylus Support;LED;;;;;Aurora Black;1 Lithium ion batteries required. (included);LM-Q720AM;Cellular;;;;;;Bluetooth, USB;;Rear, Front;;;;#49,224 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #656 in Unlocked Cell Phones;;
227;227;Rugged Smartphone Unlocked, Ulefone Armor 8 4GB 64GB Android 10 Phones, 16MP Triple Camera, IP68/IP69K Waterproof, 5580mAh 6.1 inch HD+, Global Version 4G Dual SIM, OTG NFC Fingerprint Face ID, Orange;sxt-store;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1BUW3CG30SSPV&isAmazonFulfilled=1;;;https://www.amazon.com//Smartphone-Ulefone-Armor-Waterproof-Fingerprint/product-reviews/B08JL7T31Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;Ulefone;September 21, 2020;;GLONASS;;;;;;Android 10.0;8.1 ounces;;;;;;;;;B08JL7T31Z;Ulefone Armor 8 Android 10.0 Rugged Unlocked Smartphone;;;;;4.1;;;No;;;;;3.5 mm;;;7.44 x 3.9 x 2.28 inches;Black;1 Lithium ion batteries required. (included);Ulefone Armor 8;Cellular, Bluetooth, NFC;;;;;;4G, Cellular, Bluetooth, Wi-Fi, NFC;;Front;;;;#107,349 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,459 in Unlocked Cell Phones;;Smartphone
228;228;Huawei Ascend XT2 H1711 | 4G LTE | 16GB, 2GBb RAM | Android 7.0 Nougat | GSM Unlocked - (Retail Packaging);Energy Electronics;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1FOHY84DQ48&isAmazonFulfilled=1;;;https://www.amazon.com//GoPhone-Android-Smartphone-Unlimited-Contract/product-reviews/B01M5HHBXS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;3.3 x 0.35 x 6.45 inches;;;;Huawei;October 29, 2016;;;;;;;;Android;7.4 ounces;Adreno 405;;;;;;;;B01M5HHBXS;;;2 GB;;;4.1;;;No;;;;;;;;;Black;1 Lithium Polymer batteries required. (included);;Cellular;;;;;;;;Rear;;;17 Hours;#44,474 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #595 in Unlocked Cell Phones;;Smartphone
229;229;LG K40 X420 32GB AT&T GSM Unlocked Phone- NO CDMA - Gray;My Secret Style;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3DIOR28F6LKC9&isAmazonFulfilled=1;Sunnyw Case for Lg K40, LG Solo LTE,LG Xpression Plus 2,LG Harmony 3,LG K12 Plus,LG X4 2019 Case…;https://www.amazon.com/Sunnyw-Xpression-Protector-Absorption-Resistant/dp/B07QCYQ1WP/ref=pd_bxgy_2/145-9637567-7821539?_encoding=UTF8&pd_rd_i=B07QCYQ1WP&pd_rd_r=c81eb3ea-7bf1-48ce-a77c-e5a121466660&pd_rd_w=dppJP&pd_rd_wg=ONzaW&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=5ADC95Q6KZRP6BG9VPV9&psc=1&refRID=5ADC95Q6KZRP6BG9VPV9;https://www.amazon.com//LG-X420-32GB-Unlocked-Phone/product-reviews/B089T81YXX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;5 x 3 x 0.7 inches;;;720 x 1440;LG;June 8, 2020;;;;;;;;Android;5.1 ounces;;;;;;;;;B089T81YXX;;USB Charging Cable, USB Charging Block;;;;4.3;;;;;;;;;;;;Grey;1 Lithium ion batteries required. (included);LMX420;Cellular;;;;;;Bluetooth;;Rear, Front;;;;#24,545 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #308 in Unlocked Cell Phones;;Smartphone
230;230;gostcai 18:9 6.6in QHD LCD Cell Phone, 480x1014 HD Dual Card Dual Standby Smartphone with 2.5 D Arc Edge Dual Camera Mobile Phone Support Face ID for Android 10.0 Unlocked Cell Phone 6+64G(White);gostcaip;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ANS8C8IF4WKC9&isAmazonFulfilled=1;;;;;;;;;;;gostcai;November 5, 2020;;;;;;;;;4.5 ounces;;;;;;;;;B08MVF72YW;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;#118,310 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,592 in Unlocked Cell Phones;;
231;231;(6.53inch IPS Full-Screen), Y33 Unlocked Phones, 3GWCDMA: 850/2100/MHZ SIM Card Band, 1GB RAM 16GB ROM, Unlocked Cell Phones, 2MP+5MP, 2800mAh, Android Smartphone (red);MiGueR Yang;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z85GTP7UZSLK&isAmazonFulfilled=1;(6.53inch IPS Full-Screen), Y33 Unlocked Phones, 3GWCDMA: 850/2100/MHZ SIM Card Band, 1GB RAM 16GB…;https://www.amazon.com/6-53inch-Full-Screen-Unlocked-Phones-3GWCDMA/dp/B08LKT199F/ref=pd_bxgy_2/130-9417656-6034520?_encoding=UTF8&pd_rd_i=B08LKT199F&pd_rd_r=a06b5298-bdce-44fb-8def-2c67e376a0c7&pd_rd_w=5N84m&pd_rd_wg=2ykal&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=NJ0XA9JN1SR6MMN55FX2&psc=1&refRID=NJ0XA9JN1SR6MMN55FX2;https://www.amazon.com//6-53inch-Full-Screen-Unlocked-Phones-3GWCDMA/product-reviews/B08LKGFSY5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6.3 x 3.15 x 0.35 inches;;;;Attila;October 21, 2020;;;;;;;;Android;15.5 ounces;;;;;;;;;B08LKGFSY5;;;;;;2.6;;;;;;Touchscreen;LCD;3.5 mm;;;;Red;;;Cellular;;;;;;;;Rear, Front;;;;#139,921 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,947 in Unlocked Cell Phones;;Smartphone
232;232;Nubia Red Magic 5G Gaming Phone, Android 10 Snapdragon 865 Unlocked Smartphone Phones, 6.65 inch AMOLED HD 144Hz Turbo Fan 64MP Mobile Phone, Cell Phones with Triple Camera, 4500mAh NFC(Red,8+128G);;;;;https://www.amazon.com//Android-Snapdragon-Unlocked-Smartphone-4500mAh/product-reviews/B087M1LBL6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;;;;5.91 x 5.91 x 1.97 inches;;;;nubia;April 14, 2020;;;;;;;;;15.2 ounces;;;;;;;;;B087M1LBL6;;;;;;3.9;;;;;;;;;;;;;1 Lithium Polymer batteries required. (included);NX659J;;;;;;;;;;;;;#33,141 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #434 in Unlocked Cell Phones;;
233;233;Smartphone,Colourful 6.8 Inch 1440x3040 Drop Screen Curved Smartphone,Front Camera 1300W + Rear Camera 2400W,Zero Photosensitive Face Recognition,8+128G Flash memory,4800mAh Bateery,100-240V (US);Diyeeni us;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2T5UG99TGO7BT&isAmazonFulfilled=1;;;https://www.amazon.com//Smartphone-Colourful-1440x3040-Photosensitive-Recognition/product-reviews/B08FLDK3MT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;CE;;;;;;1440 x 3040;Hilitand;August 11, 2020;;AGPS;;;;;;Android 10.0;4.5 ounces;;;;;;;;;B08FLDK3MT;;;;;;2.5;;;;;;Touchscreen;;;;;;Colorful;;;Bluetooth, Wi-Fi;;;;;;Bluetooth, Wi-Fi;;Rear, Front;;;;#14,588 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #189 in Unlocked Cell Phones;;Smartphone
234;234;Motorola X4 Android One Edition Factory Unlocked Phone - 5.2 inches Screen - 32GB - Sterling Blue - PA8S0025US (Renewed);thegadgetdeals;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A20EQ1BQB4Q2FF&isAmazonFulfilled=1;;;https://www.amazon.com//Motorola-Android-Factory-Unlocked-Phone/product-reviews/B07P6N37L8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;2.89 x 0.31 x 5.84 inches;;;;Motorola;February 26, 2019;;;;;;;;Android;10.1 ounces;;;;;;;;;B07P6N37L8;;;;;;4.0;;;;;;;;;;;;Blue;1 Lithium ion batteries required. (included);;Cellular;;;;;;;;Rear, Front;;;;#77,212 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,044 in Unlocked Cell Phones;;
235;235;"Nokia 6.2 - Android 9.0 Pie - 64 GB - Triple Camera - Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 6.3"" FHD+ HDR Screen - Ice Blue - U.S. Warranty";;;SKTGSLAMY Designed for Nokia 7.2 / Nokia 6.2 Case, HD Clear Ultra Soft Flexible TPU Protective Case…;/SKTGSLAMY-Designed-Protective-Shock-Absorption-Anti-Scratch/dp/B07Y54BQZC/ref=pd_bxgy_2/143-3577644-8009316?_encoding=UTF8&pd_rd_i=B07Y54BQZC&pd_rd_r=8aa42576-0ee7-4637-9651-268cb029cfc2&pd_rd_w=4NsEq&pd_rd_wg=dvc8j&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=WEH7VZHHDFK7SRFD7KN2&psc=1&refRID=WEH7VZHHDFK7SRFD7KN2;https://www.amazon.com//Nokia-6-2-Unlocked-Smartphone-T-Mobile/product-reviews/B07XW1G6NB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;;;;6.3 x 2.96 x 0.33 inches;;;;HMD Global Oy;October 14, 2019;;;;;;;;;6.4 ounces;;;;;;;;;B07XW1G6NB;;;;;;4.2;;;;;;;;;;;;;1 Lithium ion batteries required. (included);TA-1187;;;;;;;;;;;;;#28,199 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #365 in Unlocked Cell Phones;;
236;236;Rugged Smartphones Unlocked, Android 10, Ulefone Armor X5 2020, Waterproof IP68 Tough Phone, Dual SIM Cards, 4G Global LTE, 5000mAh Battery, Face Recognition, Bluetooth, NFC, US Version - Orange;Ulefone Direct - US;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AVAKCZEAPM57G&isAmazonFulfilled=1;;;https://www.amazon.com//Smartphones-Ulefone-Waterproof-Recognition-Bluetooth/product-reviews/B088FJQ84G/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6.22 x 3.05 x 0.55 inches;;;;Ulefone;May 10, 2020;;;;;;;;Android 10.0;8.3 ounces;;;;;;;;;B088FJQ84G;;;;;;3.5;;;;;;Touchscreen, Buttons;;;;;;Orange;;;Cellular, Bluetooth, NFC;;;;;;Bluetooth, NFC;;Rear;;;25 Hours;#78,083 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,056 in Unlocked Cell Phones;;Smartphone
237;237;"Xiaomi Redmi Note 8 Pro (128GB, 6GB) 6.53"", Quad Camera, Helio G90T Gaming Processor, Dual SIM GSM Unlocked - US & Global 4G LTE International Version (Ocean Blue, 128GB + 64GB SD + Case Bundle)";Cell Universal;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A322M6JJ6G2JC7&isAmazonFulfilled=1;Ringke Fusion-X Compatible with Redmi Note 8 Pro Case, Clear Back Heavy Duty Shockproof TPU Rugged…;https://www.amazon.com/Ringke-Fusion-Designed-Xiaomi-Redmi/dp/B07YLG39TX/ref=pd_bxgy_2/130-0383924-9086056?_encoding=UTF8&pd_rd_i=B07YLG39TX&pd_rd_r=73e938f2-e44f-4662-976f-6bf0e86de8ef&pd_rd_w=GEPBV&pd_rd_wg=CYnmZ&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=77GKEBMMY5ZE1B869XJ6&psc=1&refRID=77GKEBMMY5ZE1B869XJ6;https://www.amazon.com//Xiaomi-Camera-Gaming-Processor-Unlocked/product-reviews/B084HN7JBM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;15.9 x 7.9 x 1 inches;;;1080 x 2340;Xiaomi;July 22, 2019;;;;;;;;Android;0.64 ounces;;;;;;;;;B084HN7JBM;;;;;;4.6;;;Yes;;;;;;;;;Ocean Blue;1 Lithium ion batteries required. (included);;Cellular;;;;;;;;Rear, Front;;;;#17,689 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #58 in Carrier Cell Phones;;Smartphone
238;238;LG G6 H871 32GB AT&T GSM Unlocked Android Phone - Astro Black;;;;;https://www.amazon.com//LG-H871-Unlocked-Android-Phone/product-reviews/B07F17GXGT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6 x 8 x 2 inches;;;2560 x 1440;LG;June 25, 2018;;;;;;;;Android;9.5 ounces;;;;;;;;;B07F17GXGT;;;;;;3.9;;;No;;;;;;;;;Astro Black;1 Lithium ion batteries required. (included);;Cellular;;;;;;;;Rear;;;;#171,709 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #2,440 in Unlocked Cell Phones;;
239;239;Unlocked Cell Phones，S21U+，Android Smartphone，6.53 inch IPS Full-Screen， 3GWCDMA: 850/2100/MHZ SIM Card Band, 1GB RAM 16GB ROM, 2MP+5MP, 2800mAh ，Unlocked Phones (Blue);Shenzhenshi zhongsheng dianzi youxian gongsi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1PB8EHZ04ZPSK&isAmazonFulfilled=1;;;;Wireless;;;;;;;Attila;December 18, 2020;;;;;;;;;15.5 ounces;;;;;;;;;B08QYWK53M;;;;;;3.8;;;;;;Touchscreen;LCD;3.5 mm;;;7.68 x 4.49 x 2.99 inches;Blue;;SU21+;Cellular;;;;;;;;Rear, Front;;;;#57,876 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #787 in Unlocked Cell Phones;;Smartphone
240;240;S21 Unlocked Smartphone, 7.2in HD Ultra Screen Mobile Phone, 2+32G Dual Sim Fingerprint Unlocked Cell Phones, Built-in 5000mAh Battery for Android 10.0 (US)(Black);Bewinner;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AET9B0FNKDKRC&isAmazonFulfilled=1;;;;;;;0.39 x 0.39 x 0.39 inches;;;;Dilwe1;December 4, 2020;;;;;;;;;1.1 pounds;;;;;;;;;B08PP1P95M;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;#15,115 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #54 in Carrier Cell Phones;;
